EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,JobLevel,MonthlyIncome,SalaryBand,PercentSalaryHike,StockOptionLevel,BusinessTravel,DistanceFromHome,OverTime,TotalWorkingYears,NumCompaniesWorked,YearsAtCompany,TenureBand,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotedRecently,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,JobInvolvement,WorkLifeBalance,PerformanceRating,Attrition,PredictedAttritionRisk,RiskTier
1118,44,Female,Divorced,Sales,Manager,Life Sciences,2,4,11674,10K-15K,18,2,Travel_Frequently,1,No,23,1,9,7-10 yr,0,0,2,Promoted <=1yr,3,3,4,4,4,3,4,No,0.1891,Low
1119,33,Male,Divorced,Research & Development,Manufacturing Director,Other,3,2,5707,3K-6K,21,2,Travel_Rarely,1,Yes,11,1,4,4-6 yr,1,3,4,Not Recently Promoted,4,3,2,2,1,3,4,No,0.6658,High
1120,38,Male,Single,Sales,Sales Representative,Life Sciences,3,4,8034,6K-10K,12,2,Travel_Rarely,8,No,18,4,0,0-1 yr,0,0,0,Promoted <=1yr,3,2,4,3,2,3,4,Yes,0.4714,Moderate
1121,41,Female,Divorced,Research & Development,Manager,Medical,4,5,19713,15K+ (High),14,2,Travel_Rarely,3,No,19,3,1,0-1 yr,0,1,1,Promoted <=1yr,5,3,4,4,1,3,3,No,0.1968,Low
1122,24,Female,Married,Research & Development,Manufacturing Director,Technical Degree,4,1,2539,<3K (Low),11,3,Travel_Rarely,13,No,4,2,1,0-1 yr,0,0,0,Promoted <=1yr,4,4,2,4,4,3,3,No,0.4292,Moderate
1123,52,Male,Married,Sales,Sales Executive,Other,3,5,16968,15K+ (High),13,1,Travel_Rarely,12,No,31,7,9,7-10 yr,1,0,4,Promoted <=1yr,4,1,3,1,3,3,3,No,0.3457,Moderate
1124,36,Female,Married,Research & Development,Research Scientist,Other,3,3,7436,6K-10K,21,2,Travel_Frequently,7,No,15,1,13,10+ yr,6,4,2,Not Recently Promoted,5,3,2,3,4,3,3,No,0.3797,Moderate
1125,30,Male,Divorced,Research & Development,Research Scientist,Technical Degree,4,3,7008,6K-10K,13,2,Travel_Frequently,1,Yes,9,2,1,0-1 yr,1,0,1,Promoted <=1yr,2,4,3,4,3,3,3,No,0.5283,High
1126,23,Female,Divorced,Research & Development,Manufacturing Director,Other,3,1,2701,<3K (Low),16,0,Non-Travel,6,No,0,4,0,0-1 yr,0,0,0,Promoted <=1yr,3,3,1,1,3,3,3,Yes,0.7348,High
1127,18,Female,Divorced,Research & Development,Manufacturing Director,Other,2,1,3158,3K-6K,16,1,Travel_Rarely,10,No,0,2,0,0-1 yr,0,0,0,Promoted <=1yr,4,3,2,3,1,4,3,Yes,0.5908,High
1128,34,Male,Married,Research & Development,Manufacturing Director,Life Sciences,3,3,5542,3K-6K,17,1,Travel_Rarely,1,No,13,7,1,0-1 yr,0,0,1,Promoted <=1yr,1,4,4,3,2,2,3,No,0.3968,Moderate
1129,31,Female,Married,Sales,Sales Executive,Life Sciences,3,2,5459,3K-6K,20,1,Travel_Frequently,1,No,8,5,0,0-1 yr,0,0,0,Promoted <=1yr,2,3,2,3,3,2,3,No,0.5404,High
1130,47,Male,Married,Sales,Sales Representative,Marketing,1,5,16830,15K+ (High),11,0,Travel_Rarely,2,Yes,24,6,1,0-1 yr,0,0,0,Promoted <=1yr,2,3,1,2,3,2,3,No,0.5503,High
1131,46,Male,Single,Research & Development,Research Director,Medical,4,5,16485,15K+ (High),11,2,Travel_Rarely,5,No,25,4,3,2-3 yr,0,2,0,Not Recently Promoted,1,1,2,3,2,4,3,Yes,0.3354,Moderate
1132,18,Female,Married,Sales,Sales Representative,Marketing,2,1,2871,<3K (Low),17,1,Travel_Rarely,1,No,0,3,0,0-1 yr,0,0,0,Promoted <=1yr,3,2,4,3,3,4,3,No,0.406,Moderate
1133,51,Male,Single,Research & Development,Research Scientist,Technical Degree,2,5,16326,15K+ (High),17,0,Travel_Rarely,21,No,30,2,2,2-3 yr,1,0,2,Promoted <=1yr,4,3,4,2,3,4,3,No,0.2561,Moderate
1134,28,Male,Married,Research & Development,Laboratory Technician,Technical Degree,4,3,6968,6K-10K,18,1,Travel_Rarely,2,No,7,4,0,0-1 yr,0,0,0,Promoted <=1yr,3,4,2,4,3,2,4,No,0.3029,Moderate
1135,32,Male,Married,Sales,Sales Executive,Marketing,3,3,7665,6K-10K,15,1,Non-Travel,23,No,12,3,7,7-10 yr,0,2,5,Not Recently Promoted,6,1,3,4,2,3,3,Yes,0.5485,High
1136,53,Male,Single,Sales,Sales Representative,Marketing,3,5,16750,15K+ (High),11,3,Travel_Rarely,15,No,28,5,14,10+ yr,3,0,1,Promoted <=1yr,2,2,3,4,3,4,3,No,0.2012,Low
1137,20,Female,Single,Research & Development,Research Director,Technical Degree,2,1,3249,3K-6K,13,2,Travel_Rarely,8,Yes,0,3,0,0-1 yr,0,0,0,Promoted <=1yr,5,2,3,4,2,3,3,Yes,0.8104,Critical
1138,24,Male,Married,Sales,Manager,Marketing,2,1,2255,<3K (Low),14,3,Travel_Rarely,2,No,2,3,2,2-3 yr,2,2,0,Not Recently Promoted,1,4,3,2,4,3,3,Yes,0.4154,Moderate
1139,44,Male,Married,Research & Development,Healthcare Representative,Medical,2,4,13436,10K-15K,19,0,Travel_Rarely,1,Yes,20,1,6,4-6 yr,1,0,1,Promoted <=1yr,5,3,2,4,3,3,3,No,0.4212,Moderate
1140,18,Male,Divorced,Research & Development,Research Director,Technical Degree,3,1,2640,<3K (Low),11,1,Travel_Rarely,1,No,0,2,0,0-1 yr,0,0,0,Promoted <=1yr,3,2,4,3,3,1,3,No,0.6625,High
1141,34,Male,Married,Sales,Manager,Life Sciences,3,2,4628,3K-6K,12,3,Travel_Frequently,7,No,11,2,0,0-1 yr,0,0,0,Promoted <=1yr,3,1,4,2,3,3,4,No,0.5181,High
1142,41,Female,Single,Human Resources,Human Resources,Other,3,4,13718,10K-15K,20,3,Travel_Rarely,2,No,18,0,2,2-3 yr,2,2,1,Not Recently Promoted,2,2,4,4,3,3,3,Yes,0.3303,Moderate
1143,46,Female,Married,Sales,Manager,Other,3,5,17443,15K+ (High),11,1,Travel_Rarely,1,No,25,2,2,2-3 yr,1,2,1,Not Recently Promoted,0,2,2,2,1,3,3,No,0.1611,Low
1144,36,Male,Divorced,Research & Development,Manufacturing Director,Other,4,4,12516,10K-15K,16,1,Travel_Rarely,12,No,13,0,5,4-6 yr,0,2,2,Not Recently Promoted,1,1,4,4,2,3,3,Yes,0.4485,Moderate
1145,33,Female,Divorced,Sales,Sales Executive,Life Sciences,2,2,4790,3K-6K,11,0,Travel_Rarely,6,No,11,3,11,10+ yr,2,0,4,Promoted <=1yr,5,2,4,1,3,4,3,No,0.3586,Moderate
1146,26,Male,Single,Research & Development,Research Scientist,Life Sciences,4,1,3072,3K-6K,16,0,Travel_Rarely,4,Yes,3,0,3,2-3 yr,2,1,0,Promoted <=1yr,2,1,3,4,2,2,4,Yes,0.7756,Critical
1147,35,Female,Divorced,Sales,Sales Executive,Marketing,2,3,6018,6K-10K,13,1,Travel_Rarely,4,Yes,12,3,0,0-1 yr,0,0,0,Promoted <=1yr,6,1,4,2,3,4,3,Yes,0.7051,High
1148,31,Male,Married,Sales,Sales Executive,Other,3,2,4098,3K-6K,21,1,Travel_Rarely,1,No,8,3,0,0-1 yr,0,0,0,Promoted <=1yr,5,1,2,3,4,3,3,Yes,0.6633,High
1149,30,Female,Married,Sales,Sales Representative,Marketing,3,2,4221,3K-6K,11,1,Travel_Rarely,1,No,8,0,8,7-10 yr,1,2,0,Not Recently Promoted,2,1,4,2,4,3,3,Yes,0.3844,Moderate
1150,34,Female,Married,Research & Development,Research Scientist,Technical Degree,3,3,7368,6K-10K,15,0,Travel_Rarely,24,No,13,3,1,0-1 yr,1,1,0,Promoted <=1yr,2,3,1,3,2,3,3,No,0.4364,Moderate
1151,33,Female,Married,Research & Development,Laboratory Technician,Other,3,2,5632,3K-6K,20,1,Travel_Rarely,1,No,10,1,3,2-3 yr,3,0,1,Promoted <=1yr,1,3,2,1,4,4,3,No,0.1488,Low
1152,38,Male,Married,Research & Development,Research Scientist,Other,4,4,10528,10K-15K,13,1,Travel_Rarely,27,No,15,1,7,7-10 yr,1,4,5,Not Recently Promoted,4,2,3,3,4,2,3,No,0.5241,High
1153,44,Female,Single,Research & Development,Research Director,Life Sciences,4,4,12690,10K-15K,12,1,Travel_Rarely,2,No,23,1,8,7-10 yr,1,3,0,Not Recently Promoted,1,4,3,3,3,2,3,No,0.202,Low
1154,40,Female,Married,Sales,Manager,Marketing,1,4,11728,10K-15K,11,1,Travel_Rarely,11,No,19,0,7,7-10 yr,4,0,1,Promoted <=1yr,6,4,4,3,4,3,3,No,0.1483,Low
1155,30,Male,Divorced,Research & Development,Research Director,Medical,3,2,4532,3K-6K,14,0,Non-Travel,10,No,9,4,1,0-1 yr,0,0,1,Promoted <=1yr,4,2,3,2,3,4,4,No,0.5054,High
1156,36,Female,Married,Sales,Sales Representative,Life Sciences,2,3,7512,6K-10K,11,2,Travel_Rarely,1,No,13,5,5,4-6 yr,0,0,0,Promoted <=1yr,4,3,4,1,3,3,3,No,0.3478,Moderate
1157,37,Female,Single,Research & Development,Manufacturing Director,Life Sciences,4,4,15199,15K+ (High),15,0,Travel_Rarely,14,No,13,2,6,4-6 yr,5,0,1,Promoted <=1yr,2,3,1,2,2,3,3,No,0.3077,Moderate
1158,29,Male,Divorced,Sales,Sales Executive,Life Sciences,2,2,5210,3K-6K,18,1,Travel_Rarely,17,Yes,9,2,6,4-6 yr,1,5,2,Not Recently Promoted,4,4,1,2,3,3,3,Yes,0.8546,Critical
1159,35,Male,Married,Research & Development,Research Scientist,Technical Degree,5,3,7196,6K-10K,11,2,Non-Travel,10,No,14,2,2,2-3 yr,1,2,0,Not Recently Promoted,3,1,2,1,3,3,3,No,0.5818,High
1160,34,Female,Married,Research & Development,Manager,Medical,4,4,10270,10K-15K,15,0,Travel_Rarely,3,Yes,14,2,3,2-3 yr,2,2,0,Not Recently Promoted,6,1,3,1,2,3,4,No,0.7565,Critical
1161,23,Male,Divorced,Sales,Sales Representative,Marketing,3,1,2107,<3K (Low),11,0,Travel_Rarely,4,No,1,1,1,0-1 yr,1,1,1,Promoted <=1yr,2,2,4,4,2,4,3,No,0.4494,Moderate
1162,47,Female,Divorced,Research & Development,Manufacturing Director,Life Sciences,4,5,20000,15K+ (High),14,0,Travel_Rarely,5,No,25,5,25,10+ yr,0,0,0,Promoted <=1yr,3,2,1,3,3,3,3,No,0.2344,Low
1163,56,Male,Married,Research & Development,Healthcare Representative,Technical Degree,2,5,15336,15K+ (High),14,1,Travel_Rarely,12,No,35,2,2,2-3 yr,2,2,2,Not Recently Promoted,1,3,3,1,3,2,3,No,0.2167,Low
1164,39,Male,Single,Research & Development,Laboratory Technician,Technical Degree,2,4,11506,10K-15K,18,0,Travel_Rarely,8,Yes,18,6,14,10+ yr,3,0,2,Promoted <=1yr,1,4,3,3,2,3,3,No,0.2996,Moderate
1165,45,Female,Single,Sales,Sales Representative,Marketing,4,5,13966,10K-15K,17,1,Travel_Rarely,3,No,25,7,3,2-3 yr,0,3,3,Not Recently Promoted,1,1,2,3,3,2,3,No,0.5916,High
1166,37,Female,Divorced,Research & Development,Laboratory Technician,Life Sciences,1,3,7768,6K-10K,11,2,Travel_Frequently,10,Yes,15,1,1,0-1 yr,1,1,0,Promoted <=1yr,0,2,2,4,2,2,4,Yes,0.6545,High
1167,36,Male,Married,Research & Development,Manager,Life Sciences,3,3,8635,6K-10K,17,0,Travel_Rarely,1,No,13,4,13,10+ yr,2,2,0,Not Recently Promoted,4,2,2,2,3,2,3,Yes,0.6764,High
1168,46,Female,Divorced,Research & Development,Healthcare Representative,Life Sciences,4,5,11341,10K-15K,18,1,Travel_Frequently,3,Yes,26,2,5,4-6 yr,1,1,0,Promoted <=1yr,3,4,4,3,3,4,3,Yes,0.3562,Moderate
1169,40,Female,Married,Research & Development,Research Director,Medical,3,4,15672,15K+ (High),21,0,Travel_Rarely,1,No,19,2,3,2-3 yr,2,3,3,Not Recently Promoted,5,3,2,4,3,2,3,No,0.2224,Low
1170,28,Male,Married,Sales,Sales Representative,Life Sciences,2,2,4334,3K-6K,18,2,Travel_Frequently,1,No,7,5,1,0-1 yr,1,1,1,Promoted <=1yr,1,3,3,4,1,2,4,No,0.4564,Moderate
1171,42,Male,Single,Research & Development,Manufacturing Director,Other,2,4,12666,10K-15K,13,2,Travel_Rarely,21,No,20,0,4,4-6 yr,1,0,0,Promoted <=1yr,1,4,1,2,3,3,4,No,0.3657,Moderate
1172,54,Male,Married,Sales,Manager,Life Sciences,1,5,12976,10K-15K,11,2,Travel_Rarely,12,No,31,1,13,10+ yr,1,0,2,Promoted <=1yr,1,4,4,3,3,4,3,No,0.0691,Low
1173,30,Male,Married,Sales,Sales Representative,Other,1,2,4750,3K-6K,11,1,Travel_Frequently,4,Yes,6,0,1,0-1 yr,0,1,1,Promoted <=1yr,6,2,3,3,2,3,4,No,0.7148,High
1174,30,Male,Single,Research & Development,Manufacturing Director,Life Sciences,3,2,4836,3K-6K,15,0,Travel_Frequently,6,No,7,0,2,2-3 yr,0,2,0,Not Recently Promoted,0,4,4,4,3,3,3,Yes,0.5547,High
1175,33,Female,Single,Research & Development,Research Director,Other,5,3,5864,3K-6K,11,1,Travel_Rarely,7,No,11,2,0,0-1 yr,0,0,0,Promoted <=1yr,2,4,4,3,3,2,4,No,0.329,Moderate
1176,29,Male,Single,Sales,Sales Executive,Marketing,3,2,5861,3K-6K,13,0,Travel_Rarely,5,No,8,2,6,4-6 yr,0,0,0,Promoted <=1yr,2,4,3,3,4,3,3,No,0.4668,Moderate
1177,32,Female,Single,Sales,Sales Executive,Marketing,1,2,5849,3K-6K,20,1,Travel_Rarely,8,Yes,8,3,3,2-3 yr,0,3,3,Not Recently Promoted,5,3,1,4,3,3,3,Yes,0.7957,Critical
1178,18,Male,Divorced,Research & Development,Laboratory Technician,Life Sciences,3,1,2149,<3K (Low),11,0,Travel_Rarely,6,No,0,2,0,0-1 yr,0,0,0,Promoted <=1yr,3,2,1,3,3,2,3,No,0.5852,High
1179,31,Female,Single,Research & Development,Research Director,Other,4,2,5767,3K-6K,12,2,Travel_Rarely,2,No,9,3,8,7-10 yr,0,2,1,Not Recently Promoted,5,4,2,1,3,3,3,No,0.3665,Moderate
1180,46,Female,Divorced,Sales,Sales Representative,Marketing,2,4,11211,10K-15K,17,1,Travel_Rarely,5,No,23,3,0,0-1 yr,0,0,0,Promoted <=1yr,3,2,4,4,4,3,3,No,0.3645,Moderate
1181,37,Male,Married,Research & Development,Healthcare Representative,Medical,3,3,6159,6K-10K,20,1,Travel_Rarely,1,No,14,3,2,2-3 yr,1,2,0,Not Recently Promoted,2,4,3,2,4,3,4,No,0.3152,Moderate
1182,39,Male,Divorced,Research & Development,Research Director,Technical Degree,3,4,10135,10K-15K,14,0,Travel_Rarely,23,No,18,2,6,4-6 yr,0,2,1,Not Recently Promoted,3,3,1,3,3,4,3,No,0.4725,Moderate
1183,55,Female,Single,Research & Development,Manager,Medical,5,5,14325,10K-15K,16,0,Travel_Frequently,18,No,32,4,3,2-3 yr,0,1,3,Promoted <=1yr,3,4,2,1,4,3,3,No,0.5248,High
1184,39,Male,Married,Sales,Sales Executive,Marketing,4,3,6944,6K-10K,13,0,Travel_Rarely,12,Yes,16,1,3,2-3 yr,0,2,2,Not Recently Promoted,4,2,3,1,3,3,3,No,0.6773,High
1185,30,Female,Single,Sales,Sales Representative,Life Sciences,4,3,7342,6K-10K,11,0,Travel_Frequently,8,Yes,9,1,5,4-6 yr,0,2,5,Not Recently Promoted,1,4,4,4,2,4,3,Yes,0.4266,Moderate
1186,34,Male,Married,Sales,Sales Representative,Life Sciences,5,3,4083,3K-6K,15,2,Travel_Frequently,15,No,13,3,2,2-3 yr,2,0,0,Promoted <=1yr,6,3,2,4,3,2,3,Yes,0.6687,High
1187,18,Male,Married,Sales,Manager,Marketing,4,2,4359,3K-6K,21,0,Travel_Rarely,1,No,0,2,0,0-1 yr,0,0,0,Promoted <=1yr,2,2,3,2,3,4,3,No,0.4571,Moderate
1188,60,Male,Married,Research & Development,Manager,Technical Degree,3,5,9969,6K-10K,11,1,Travel_Frequently,1,No,37,5,3,2-3 yr,1,0,3,Promoted <=1yr,1,1,4,3,2,3,3,No,0.4122,Moderate
1189,39,Female,Single,Research & Development,Manager,Medical,4,5,20000,15K+ (High),11,0,Travel_Rarely,9,No,19,4,2,2-3 yr,2,0,0,Promoted <=1yr,2,2,2,3,4,2,3,No,0.5121,High
1190,28,Male,Married,Sales,Sales Representative,Other,3,2,6158,6K-10K,15,2,Non-Travel,1,No,8,2,1,0-1 yr,1,1,0,Promoted <=1yr,3,4,3,4,4,3,3,No,0.3008,Moderate
1191,24,Male,Married,Sales,Manager,Other,3,1,2556,<3K (Low),15,1,Travel_Rarely,15,No,2,2,2,2-3 yr,2,2,2,Not Recently Promoted,6,1,1,1,3,2,3,No,0.8059,Critical
1192,38,Female,Single,Research & Development,Research Director,Other,4,4,6182,6K-10K,17,0,Travel_Rarely,3,No,16,4,10,7-10 yr,2,0,0,Promoted <=1yr,1,4,2,3,3,3,3,No,0.3567,Moderate
1193,21,Male,Single,Research & Development,Healthcare Representative,Other,3,1,2046,<3K (Low),16,0,Travel_Frequently,6,Yes,0,4,0,0-1 yr,0,0,0,Promoted <=1yr,2,3,2,2,3,3,3,Yes,0.8727,Critical
1194,36,Female,Married,Research & Development,Healthcare Representative,Technical Degree,3,3,8185,6K-10K,18,0,Travel_Frequently,6,No,12,1,1,0-1 yr,1,1,1,Promoted <=1yr,3,3,2,3,2,2,3,No,0.4842,Moderate
1195,41,Male,Married,Research & Development,Research Director,Other,4,4,9717,6K-10K,14,0,Travel_Rarely,11,Yes,17,2,1,0-1 yr,1,1,0,Promoted <=1yr,3,3,4,4,1,4,3,No,0.4032,Moderate
1196,47,Male,Married,Research & Development,Research Director,Life Sciences,4,5,13676,10K-15K,15,1,Non-Travel,5,No,25,3,1,0-1 yr,1,1,1,Promoted <=1yr,4,4,2,2,3,2,4,No,0.2306,Low
1197,33,Male,Married,Research & Development,Manufacturing Director,Technical Degree,4,2,4676,3K-6K,17,0,Travel_Rarely,4,No,11,5,2,2-3 yr,0,1,0,Promoted <=1yr,4,4,1,4,3,3,4,No,0.5404,High
1198,48,Female,Married,Research & Development,Laboratory Technician,Life Sciences,3,5,16786,15K+ (High),11,0,Non-Travel,3,No,24,5,0,0-1 yr,0,0,0,Promoted <=1yr,0,4,4,3,3,1,4,No,0.0989,Low
1199,23,Male,Married,Sales,Sales Executive,Other,4,2,5022,3K-6K,21,0,Travel_Frequently,3,Yes,3,0,3,2-3 yr,0,0,0,Promoted <=1yr,4,3,4,2,3,3,3,No,0.7324,High
1200,34,Male,Married,Research & Development,Manager,Life Sciences,2,3,5514,3K-6K,14,2,Travel_Frequently,7,No,13,3,3,2-3 yr,2,0,3,Promoted <=1yr,3,1,1,2,3,3,3,Yes,0.7378,High
1201,26,Male,Divorced,Sales,Sales Executive,Life Sciences,2,1,2570,<3K (Low),22,2,Travel_Frequently,1,Yes,3,2,3,2-3 yr,3,0,1,Promoted <=1yr,5,3,2,3,2,3,3,Yes,0.775,Critical
1202,32,Male,Divorced,Research & Development,Healthcare Representative,Life Sciences,3,2,5909,3K-6K,16,0,Travel_Rarely,3,No,11,1,0,0-1 yr,0,0,0,Promoted <=1yr,1,1,3,1,2,3,3,No,0.5402,High
1203,27,Female,Married,Research & Development,Laboratory Technician,Medical,4,1,2632,<3K (Low),11,3,Travel_Rarely,18,Yes,5,3,4,4-6 yr,0,4,1,Not Recently Promoted,0,4,3,4,2,2,3,Yes,0.479,Moderate
1204,41,Female,Married,Sales,Sales Executive,Other,3,4,14032,10K-15K,18,0,Travel_Rarely,20,No,19,5,1,0-1 yr,1,0,1,Promoted <=1yr,4,4,2,4,1,3,3,No,0.2906,Moderate
1205,24,Male,Divorced,Research & Development,Healthcare Representative,Medical,2,1,2561,<3K (Low),14,3,Travel_Rarely,17,No,1,2,1,0-1 yr,0,1,0,Promoted <=1yr,5,4,2,3,3,3,3,Yes,0.6374,High
1206,18,Male,Married,Research & Development,Manufacturing Director,Life Sciences,3,1,2681,<3K (Low),16,1,Travel_Rarely,6,No,0,1,0,0-1 yr,0,0,0,Promoted <=1yr,4,2,2,3,2,3,3,No,0.6238,High
1207,36,Male,Married,Research & Development,Healthcare Representative,Technical Degree,3,3,7859,6K-10K,11,0,Travel_Frequently,1,No,16,6,7,7-10 yr,0,1,1,Promoted <=1yr,1,2,4,3,4,3,3,Yes,0.3761,Moderate
1208,41,Male,Single,Research & Development,Manufacturing Director,Medical,4,4,11214,10K-15K,17,1,Travel_Rarely,5,No,20,3,3,2-3 yr,3,0,3,Promoted <=1yr,2,1,1,4,2,4,3,Yes,0.4628,Moderate
1209,30,Male,Divorced,Sales,Sales Executive,Other,3,2,4401,3K-6K,14,2,Travel_Frequently,4,No,8,3,2,2-3 yr,0,0,0,Promoted <=1yr,1,4,4,4,4,4,3,No,0.3576,Moderate
1210,30,Male,Married,Research & Development,Laboratory Technician,Technical Degree,5,3,5614,3K-6K,16,1,Travel_Rarely,1,No,8,3,1,0-1 yr,1,0,0,Promoted <=1yr,1,3,2,3,4,3,4,No,0.3099,Moderate
1211,42,Male,Divorced,Human Resources,Human Resources,Other,1,4,10059,10K-15K,13,0,Travel_Frequently,10,No,19,4,2,2-3 yr,0,0,2,Promoted <=1yr,2,1,4,3,4,3,3,No,0.6576,High
1212,54,Male,Single,Sales,Sales Executive,Other,3,5,8406,6K-10K,14,0,Travel_Rarely,13,No,25,1,2,2-3 yr,0,0,0,Promoted <=1yr,5,4,3,4,3,3,3,No,0.3478,Moderate
1213,56,Female,Single,Human Resources,Human Resources,Other,4,5,16020,15K+ (High),18,3,Travel_Rarely,15,Yes,35,2,1,0-1 yr,0,1,0,Promoted <=1yr,2,3,4,3,3,3,3,Yes,0.5425,High
1214,29,Female,Single,Research & Development,Healthcare Representative,Medical,4,1,2894,<3K (Low),12,0,Travel_Rarely,5,No,5,3,5,4-6 yr,5,1,5,Promoted <=1yr,5,4,4,4,4,3,3,Yes,0.3435,Moderate
1215,36,Male,Single,Research & Development,Research Director,Technical Degree,3,3,4940,3K-6K,17,0,Travel_Rarely,9,No,14,3,6,4-6 yr,0,1,0,Promoted <=1yr,4,1,3,3,4,3,4,Yes,0.666,High
1216,39,Female,Married,Sales,Sales Representative,Marketing,4,4,12495,10K-15K,15,0,Travel_Frequently,1,Yes,18,0,3,2-3 yr,0,1,0,Promoted <=1yr,1,3,4,2,4,4,3,No,0.3525,Moderate
1217,34,Male,Married,Sales,Manager,Life Sciences,4,4,12465,10K-15K,14,1,Travel_Rarely,6,No,12,2,12,10+ yr,6,1,4,Promoted <=1yr,1,4,1,3,3,3,3,No,0.1107,Low
1218,46,Female,Divorced,Sales,Manager,Other,2,4,10385,10K-15K,17,1,Travel_Frequently,6,No,23,1,0,0-1 yr,0,0,0,Promoted <=1yr,1,3,2,3,3,2,3,Yes,0.4256,Moderate
1219,34,Male,Married,Sales,Manager,Other,4,3,7674,6K-10K,20,2,Travel_Rarely,16,No,10,3,2,2-3 yr,2,2,1,Not Recently Promoted,6,1,3,1,3,3,3,No,0.6344,High
1220,31,Male,Married,Research & Development,Healthcare Representative,Medical,3,2,5763,3K-6K,11,1,Travel_Rarely,4,Yes,9,3,9,7-10 yr,4,1,7,Promoted <=1yr,3,4,2,2,3,2,3,No,0.3885,Moderate
1221,52,Male,Single,Sales,Manager,Life Sciences,4,5,19081,15K+ (High),20,0,Travel_Rarely,8,No,31,2,3,2-3 yr,0,0,0,Promoted <=1yr,1,3,1,4,1,2,3,No,0.2277,Low
1222,48,Female,Divorced,Research & Development,Manager,Life Sciences,3,5,19890,15K+ (High),17,1,Travel_Rarely,3,Yes,26,0,6,4-6 yr,4,2,4,Not Recently Promoted,1,3,4,4,3,2,3,No,0.3109,Moderate
1223,52,Male,Married,Human Resources,Manager,Other,1,5,20000,15K+ (High),13,0,Travel_Rarely,3,No,30,1,0,0-1 yr,0,0,0,Promoted <=1yr,1,4,1,4,2,2,3,No,0.1432,Low
1224,53,Male,Single,Research & Development,Manager,Other,2,5,18501,15K+ (High),17,0,Travel_Rarely,1,No,30,1,0,0-1 yr,0,0,0,Promoted <=1yr,5,3,1,3,2,3,3,No,0.3866,Moderate
1225,48,Female,Married,Research & Development,Manufacturing Director,Medical,3,5,13453,10K-15K,15,0,Non-Travel,8,No,26,2,24,10+ yr,0,0,5,Promoted <=1yr,2,3,2,2,3,3,3,No,0.1432,Low
1226,37,Male,Single,Human Resources,Manager,Human Resources,4,4,10015,10K-15K,11,2,Travel_Rarely,1,Yes,14,4,0,0-1 yr,0,0,0,Promoted <=1yr,2,4,1,1,2,3,3,No,0.6314,High
1227,33,Male,Divorced,Research & Development,Healthcare Representative,Other,2,2,3751,3K-6K,20,1,Travel_Rarely,7,No,11,1,11,10+ yr,1,0,0,Promoted <=1yr,4,4,4,4,2,2,3,Yes,0.3813,Moderate
1228,33,Male,Married,Research & Development,Manager,Medical,4,4,13546,10K-15K,14,2,Travel_Frequently,12,Yes,13,4,1,0-1 yr,0,1,0,Promoted <=1yr,5,3,2,4,1,3,3,No,0.731,High
1229,41,Male,Single,Research & Development,Research Director,Life Sciences,3,4,14830,10K-15K,11,1,Travel_Rarely,14,No,20,4,2,2-3 yr,2,0,2,Promoted <=1yr,4,3,3,3,3,3,3,No,0.3589,Moderate
1230,36,Male,Single,Research & Development,Research Scientist,Life Sciences,3,3,10728,10K-15K,18,0,Travel_Rarely,6,No,16,1,0,0-1 yr,0,0,0,Promoted <=1yr,2,3,4,2,2,1,3,No,0.4189,Moderate
1231,35,Male,Married,Research & Development,Research Scientist,Other,3,3,5794,3K-6K,16,0,Travel_Rarely,5,Yes,13,5,13,10+ yr,6,0,0,Promoted <=1yr,6,3,1,1,4,3,3,No,0.6539,High
1232,39,Male,Married,Research & Development,Research Director,Life Sciences,3,4,11381,10K-15K,20,1,Travel_Rarely,1,Yes,19,1,3,2-3 yr,3,1,3,Promoted <=1yr,3,2,4,4,3,3,3,No,0.3588,Moderate
1233,55,Female,Married,Research & Development,Laboratory Technician,Life Sciences,5,5,16157,15K+ (High),15,1,Travel_Rarely,1,No,31,3,6,4-6 yr,1,0,3,Promoted <=1yr,5,3,3,1,3,3,3,No,0.0966,Low
1234,36,Male,Married,Research & Development,Manager,Other,3,3,5232,3K-6K,11,0,Travel_Rarely,9,No,16,5,1,0-1 yr,1,0,1,Promoted <=1yr,3,4,1,4,3,4,3,No,0.4158,Moderate
1235,37,Male,Single,Research & Development,Healthcare Representative,Medical,4,4,13715,10K-15K,18,0,Travel_Frequently,18,No,15,3,4,4-6 yr,3,0,2,Promoted <=1yr,3,4,3,4,3,2,4,Yes,0.4567,Moderate
1236,36,Female,Married,Research & Development,Manufacturing Director,Technical Degree,3,3,9652,6K-10K,17,1,Travel_Rarely,3,No,15,2,0,0-1 yr,0,0,0,Promoted <=1yr,2,4,3,4,2,2,3,No,0.2279,Low
1237,48,Female,Divorced,Human Resources,Manager,Human Resources,4,5,17669,15K+ (High),14,2,Travel_Rarely,5,Yes,25,3,7,7-10 yr,7,1,2,Promoted <=1yr,3,2,4,2,3,2,3,No,0.4019,Moderate
1238,36,Male,Divorced,Sales,Sales Representative,Life Sciences,4,4,12067,10K-15K,13,1,Travel_Frequently,6,No,14,2,2,2-3 yr,2,1,0,Promoted <=1yr,1,1,4,4,3,3,4,No,0.421,Moderate
